,KIC,Kp,q_first,q_last,Teff,E_Teff,e_Teff,logg,E_logg,e_logg,mass,E_mass,e_mass,Prot,E_prot,Sph,E_Sph,Flag_Type1CPCB,Flag_MSSG,Flag_Binary,Flag_KOI,Flag_Source
41113,9963569,14.679,1,17,5474.6,87.5,88.3,4.499,0.022,0.033,0.965,0.04,0.052,24.03,3.3,982.0,36.9,-999,1,0,-999,0
41117,9963648,13.314,1,17,6664.0,137.7,144.7,4.095,0.032,0.029,1.38,0.065,0.055,4.49,0.44,200.6,18.6,-999,3,0,-999,0
41118,9963670,15.169,1,17,5141.8,88.8,79.1,4.449,0.031,0.026,0.795,0.034,0.025,23.53,3.5,125.6,12.1,-999,1,0,-999,0
41130,9964354,15.629,1,17,4399.8,100.1,96.7,4.603,0.031,0.031,0.695,0.037,0.037,20.35,1.77,1041.3,44.6,-999,1,-999,-999,0
41131,9964387,15.821,1,17,5917.6,116.5,113.6,4.355,0.061,0.065,1.015,0.069,0.07,21.15,1.52,207.7,21.8,-999,1,0,-999,0
41133,9964411,15.069,1,17,5718.2,101.3,100.3,4.482,0.029,0.041,0.95,0.048,0.062,7.86,0.59,3071.1,161.8,-999,1,0,-999,0
41135,9964490,13.347,0,17,6098.0,114.5,110.2,3.973,0.029,0.042,1.415,0.061,0.121,13.31,1.02,33.3,5.3,-999,1,0,-999,0
41137,9964565,14.057,1,17,5283.0,101.2,93.8,4.5,0.037,0.041,0.855,0.055,0.057,26.48,1.87,1086.2,46.5,-999,1,0,-999,0
41147,9964937,15.539,1,17,5712.6,110.1,115.5,4.121,0.061,0.066,1.07,0.099,0.077,22.59,1.28,126.4,15.4,-999,1,0,-999,0
41154,9965386,15.034,1,17,5334.0,159.0,159.0,4.47,0.081,0.15,0.917,0.071,0.079,18.99,1.55,1019.3,38.6,-999,2,-999,-999,1
41155,9965538,13.259,0,17,5937.5,97.2,94.4,4.403,0.021,0.03,1.125,0.042,0.058,7.8,0.83,160.9,12.2,-999,1,0,-999,0
41161,9965846,12.413,0,17,5818.4,111.0,105.7,4.356,0.041,0.041,0.922,0.07,0.064,4.71,0.34,3163.0,197.9,-999,3,0,-999,0
41167,9966470,14.014,1,17,6132.6,135.1,119.5,4.154,0.03,0.036,1.251,0.057,0.075,1.84,0.13,1045.1,114.8,1,1,0,-999,0
41171,9966915,15.511,1,17,4641.7,76.7,72.9,4.578,0.025,0.025,0.751,0.034,0.032,13.62,1.25,2999.2,133.3,-999,1,0,-999,0
41186,9967908,15.22,4,17,5561.0,142.4,128.9,4.047,0.049,0.044,0.995,0.08,0.074,38.24,5.24,735.6,26.7,-999,1,0,-999,0
41193,9969121,15.852,1,17,5759.0,126.3,123.8,4.094,0.066,0.071,1.061,0.105,0.083,14.77,2.36,733.0,41.5,-999,1,0,-999,0
41201,9969806,14.601,1,17,5933.1,116.1,116.6,4.435,0.034,0.042,0.968,0.057,0.065,19.7,2.36,188.9,12.4,-999,1,0,-999,0
41203,9970007,13.888,1,17,5614.5,134.9,126.9,3.865,0.035,0.037,1.158,0.063,0.07,41.53,7.45,431.0,13.1,-999,1,0,-999,0
41209,9970700,15.457,1,17,4474.2,82.4,77.8,4.616,0.02,0.022,0.691,0.028,0.026,10.98,0.93,1261.2,67.5,-999,1,0,-999,0
41210,9970761,14.754,1,17,6001.6,141.6,130.2,4.229,0.043,0.041,1.136,0.075,0.083,12.27,0.87,1252.1,53.7,-999,1,0,-999,0
41235,9991259,12.713,0,17,5715.1,106.8,102.8,4.318,0.037,0.039,1.04,0.066,0.068,17.61,1.65,430.6,15.4,-999,1,0,-999,0
41242,9992083,14.484,1,17,4178.1,36.7,60.7,4.573,0.007,0.008,0.658,0.009,0.004,0.41,0.03,19424.6,3922.3,1,1,1,-999,0
41244,9992509,14.985,1,17,5250.2,96.6,91.7,4.536,0.03,0.039,0.841,0.043,0.056,24.54,3.62,386.0,16.5,-999,1,0,-999,0
41250,9992824,13.901,1,17,5047.0,129.6,121.6,3.755,0.343,0.357,1.188,0.433,0.309,31.93,2.9,1218.9,30.7,-999,1,-999,-999,0
41259,9993367,14.359,1,17,5268.0,91.7,86.2,4.602,0.016,0.028,0.778,0.027,0.042,25.94,2.29,398.2,14.4,-999,1,0,-999,0
41260,9993532,12.619,0,17,6120.6,107.8,108.0,4.31,0.032,0.034,1.212,0.055,0.068,9.42,0.87,1150.5,51.0,-999,1,0,-999,0
41262,9993734,11.206,0,17,6472.6,125.3,115.1,3.783,0.041,0.045,1.655,0.077,0.114,12.57,0.81,20.3,2.1,-999,1,0,-999,0
41265,9993810,15.82,1,17,4847.6,87.1,81.6,4.56,0.031,0.031,0.769,0.04,0.038,33.29,3.91,1222.0,37.1,-999,1,0,-999,0
41267,9993817,14.945,1,17,5482.0,108.3,103.6,4.404,0.049,0.048,0.899,0.069,0.063,28.38,3.48,528.9,18.6,-999,1,0,-999,0
41278,9994756,12.52,0,17,5296.6,83.6,85.1,4.484,0.031,0.038,0.931,0.05,0.057,11.29,0.77,3051.8,118.7,-999,1,0,-999,0
41284,9994928,14.785,1,17,5621.4,107.4,105.5,4.376,0.048,0.048,0.938,0.073,0.07,11.43,0.82,4898.0,193.7,-999,1,0,-999,0
41286,9995140,12.734,0,17,6591.0,130.2,138.2,4.266,0.027,0.03,1.318,0.054,0.053,2.71,0.44,169.5,19.1,-999,1,0,-999,0
41289,9995402,13.93,1,17,5075.7,86.9,80.3,4.576,0.016,0.027,0.832,0.027,0.038,33.99,3.98,677.7,17.9,-999,1,0,0,0
41290,9995419,12.314,0,17,4878.3,79.5,68.9,3.848,0.028,0.022,0.874,0.041,0.031,10.68,1.25,1553.3,63.3,-999,1,0,-999,0
41298,9996105,13.254,0,17,5589.3,109.4,124.4,3.596,0.025,0.026,1.439,0.054,0.066,28.34,2.23,1078.9,28.3,-999,1,0,-999,0
41306,9996625,13.998,1,17,5527.2,96.7,98.1,4.476,0.034,0.043,0.912,0.056,0.065,8.62,0.64,3924.0,177.2,-999,1,0,-999,0
41307,9996743,15.026,1,17,5226.1,89.7,79.2,4.417,0.039,0.03,0.842,0.051,0.035,38.48,2.44,82.8,10.0,-999,1,0,-999,0
41310,9999899,16.441,3,4,4794.0,168.0,168.0,4.643,0.036,0.05,0.679,0.072,0.059,27.04,2.56,359.9,40.9,-999,2,-999,-999,1
41313,10000135,12.428,0,17,6515.7,111.6,117.4,4.359,0.016,0.023,1.218,0.031,0.043,3.16,0.23,1100.8,84.0,1,1,0,-999,0
41314,10000191,17.017,3,17,4767.6,94.4,88.5,4.621,0.03,0.034,0.702,0.045,0.044,11.77,0.8,3785.2,192.4,-999,1,0,-999,0
41327,10001002,13.453,0,17,5976.2,106.3,103.4,4.423,0.035,0.047,1.034,0.055,0.067,6.57,0.54,871.5,48.9,-999,1,-999,-999,0
41330,10001142,15.844,1,17,5013.8,89.4,82.4,4.549,0.033,0.038,0.796,0.043,0.045,20.92,1.94,845.1,36.5,-999,1,0,-999,0
41347,10002413,14.487,1,17,5459.7,95.6,89.9,4.533,0.024,0.038,0.88,0.039,0.056,27.79,3.52,272.5,11.2,-999,1,0,-999,0
41349,10002456,15.976,1,17,5263.2,116.5,109.5,3.756,0.103,0.101,1.139,0.154,0.143,26.08,1.38,1023.1,25.7,-999,1,0,-999,0
41350,10002517,13.082,0,17,5629.2,90.2,88.5,4.485,0.022,0.032,0.978,0.041,0.054,24.11,2.33,184.1,7.2,-999,1,0,-999,0
41361,10002866,15.063,1,17,5168.6,91.8,84.5,4.516,0.037,0.038,0.83,0.049,0.051,10.9,0.77,4076.0,168.1,-999,1,0,0,0
41367,10003298,13.508,1,17,4549.9,79.0,73.8,4.597,0.02,0.013,0.675,0.025,0.016,35.19,5.77,441.1,11.9,-999,1,0,-999,0
41374,10003593,13.589,0,17,5452.1,104.5,94.1,4.393,0.043,0.037,0.865,0.065,0.052,8.51,0.56,66.5,8.0,-999,1,0,-999,0
41376,10003599,14.808,1,17,4553.7,81.4,76.9,4.632,0.017,0.021,0.681,0.024,0.027,27.8,2.29,1590.0,44.1,-999,1,0,-999,0
41387,10004596,15.974,1,17,4495.8,78.8,74.6,4.596,0.024,0.022,0.711,0.031,0.027,32.15,2.19,4189.7,106.0,-999,1,0,-999,0
41399,10005397,14.145,1,17,5973.5,115.8,109.7,4.282,0.041,0.041,1.066,0.072,0.072,29.58,5.62,314.0,11.0,-999,1,0,-999,0
41411,10006032,15.477,1,17,4964.4,83.2,78.3,4.501,0.036,0.027,0.8,0.042,0.031,22.74,1.81,1860.4,59.3,-999,1,0,-999,0
41414,10006172,14.884,7,13,6088.6,121.7,125.7,4.206,0.044,0.046,1.041,0.082,0.077,6.1,0.56,1467.5,89.6,-999,1,0,-999,0
41422,10006730,15.732,4,17,5376.3,96.2,91.1,4.596,0.021,0.03,0.792,0.036,0.043,25.76,1.91,669.3,28.3,-999,1,0,-999,0
41426,10007265,15.409,1,17,5180.0,255.0,209.0,4.544,0.09,0.075,0.702,0.104,0.048,22.09,1.85,662.5,27.9,-999,2,-999,-999,1
41432,10007983,14.579,1,17,5519.5,106.9,100.8,4.351,0.051,0.048,0.908,0.069,0.062,29.81,4.37,800.8,23.4,-999,1,0,-999,0
41437,10008290,15.514,1,17,5347.5,93.6,90.2,4.555,0.025,0.038,0.841,0.04,0.053,21.21,2.67,621.6,27.3,-999,1,0,-999,0
41441,10010646,15.436,1,17,5077.8,87.0,81.7,4.563,0.027,0.036,0.799,0.04,0.049,32.57,4.91,630.2,21.8,-999,1,0,-999,0
41446,10010994,13.775,1,17,6140.3,132.9,109.1,4.14,0.028,0.04,1.273,0.055,0.076,8.98,0.71,96.0,9.6,-999,1,0,-999,0
41448,10011038,15.339,1,17,4438.3,73.6,69.6,4.609,0.021,0.02,0.695,0.028,0.025,21.96,1.69,4679.9,136.4,-999,1,0,-999,0
41453,10011411,15.406,4,17,5519.8,112.4,109.9,4.473,0.057,0.081,0.901,0.062,0.063,19.55,3.27,414.0,21.7,-999,1,-999,-999,0
41465,10015399,14.253,1,17,5573.7,128.1,112.1,3.931,0.034,0.031,1.203,0.047,0.052,28.3,2.66,440.5,14.5,-999,1,0,-999,0
41478,10016262,15.961,1,17,4180.6,64.3,49.2,4.635,0.031,0.027,0.625,0.019,0.018,21.66,1.69,2263.4,76.1,-999,1,0,-999,0
41480,10016317,15.049,1,17,5275.7,104.3,95.9,4.496,0.04,0.042,0.853,0.055,0.056,20.07,1.42,4416.0,133.5,-999,1,0,-999,0
41482,10016444,15.919,1,17,5215.1,94.4,86.4,4.391,0.047,0.042,0.847,0.043,0.032,23.38,1.8,2777.5,86.4,-999,1,1,-999,0
41485,10016867,15.527,2,17,5752.4,104.1,100.7,4.467,0.036,0.049,0.96,0.055,0.064,10.97,0.84,767.2,43.7,-999,1,0,-999,0
41486,10016874,14.733,1,17,5536.6,103.3,98.1,4.523,0.038,0.042,0.803,0.048,0.05,26.64,3.47,510.3,18.0,-999,1,0,1,0
41487,10017003,14.843,1,17,5677.0,104.2,102.6,4.166,0.04,0.047,1.107,0.08,0.075,5.12,0.38,5285.2,311.8,1,1,0,-999,0
41491,10017154,14.462,1,17,5520.7,98.3,100.4,4.426,0.04,0.044,0.953,0.064,0.065,21.37,3.41,128.2,8.7,-999,1,0,-999,0
41493,10017413,15.993,4,17,5486.7,108.1,106.6,4.478,0.047,0.06,0.897,0.057,0.063,6.31,0.47,778.3,66.1,-999,1,0,-999,0
41494,10017419,12.134,0,17,5841.4,98.3,99.0,4.377,0.033,0.037,1.087,0.058,0.069,6.34,0.44,6401.5,327.9,1,1,0,-999,0
41497,10017940,14.317,1,17,5449.2,117.8,110.5,4.03,0.042,0.041,0.963,0.064,0.063,17.11,2.86,253.7,13.1,-999,1,0,-999,0
41498,10018119,15.029,1,17,5673.9,116.0,111.4,4.172,0.05,0.05,0.991,0.082,0.073,20.05,1.58,125.2,11.0,-999,1,0,-999,0
41500,10018193,15.087,1,17,5579.6,113.3,108.0,4.261,0.049,0.049,0.935,0.071,0.066,30.0,2.16,177.5,10.4,-999,1,0,-999,0
41503,10018237,12.732,0,17,6635.2,133.4,125.8,3.824,0.032,0.044,1.569,0.066,0.148,18.58,1.13,352.4,12.7,-999,3,0,-999,0
41511,10018619,14.56,1,17,5388.1,100.1,97.1,4.497,0.035,0.044,0.878,0.053,0.062,18.6,1.51,5932.7,181.7,-999,1,0,-999,0
41515,10018857,14.932,1,17,5735.4,113.7,109.2,4.229,0.049,0.05,0.998,0.079,0.076,16.19,0.9,2.0,7.8,-999,1,0,-999,0
41520,10019065,15.004,1,17,5339.0,88.0,72.0,4.096,0.368,0.092,0.933,0.039,0.061,27.99,3.71,648.4,21.9,-999,2,-999,0,1
41523,10019242,13.465,1,17,5338.0,159.0,143.0,4.557,0.049,0.091,0.795,0.094,0.071,16.53,1.32,2101.6,69.5,-999,2,-999,-999,1
41524,10019281,15.474,1,17,4879.0,88.1,80.5,4.576,0.026,0.03,0.765,0.037,0.041,28.38,2.54,610.2,23.1,-999,1,0,-999,0
41531,10019668,12.439,0,17,5788.9,94.1,94.1,4.453,0.025,0.035,1.001,0.047,0.06,13.98,1.39,1402.9,50.3,-999,1,0,-999,0
41535,10019950,12.652,0,17,5741.4,95.5,96.1,4.457,0.03,0.037,0.965,0.052,0.061,8.44,0.59,5944.8,265.0,-999,1,0,-999,0
41536,10019971,14.544,1,17,6002.3,116.3,103.7,4.152,0.044,0.042,1.198,0.063,0.088,25.92,1.93,276.1,11.8,-999,1,0,-999,0
41543,10022892,15.799,1,17,4616.6,82.3,75.9,4.602,0.022,0.025,0.716,0.032,0.031,16.3,1.31,2085.3,83.3,-999,1,0,-999,0
41551,10023443,13.692,1,17,5569.2,112.3,105.8,4.178,0.064,0.061,0.893,0.065,0.056,29.39,4.74,298.3,12.0,-999,1,-999,-999,0
41561,10024150,15.986,1,17,4485.9,84.8,80.1,4.645,0.018,0.021,0.658,0.026,0.025,29.78,2.06,371.6,26.9,-999,1,0,-999,0
41562,10024184,15.696,2,17,6165.8,118.0,113.4,3.946,0.079,0.081,1.352,0.121,0.117,4.26,0.29,75.7,31.6,-999,1,0,-999,0
41567,10024701,13.286,0,17,5611.1,104.8,101.8,4.303,0.054,0.054,0.953,0.069,0.065,10.16,0.99,1043.0,49.4,-999,1,-999,0,0
41578,10025841,10.795,0,17,5772.0,98.0,95.9,4.086,0.029,0.051,1.208,0.069,0.108,11.42,0.92,184.7,8.7,-999,1,0,-999,0
41583,10026186,15.545,2,17,5426.0,164.0,164.0,4.543,0.027,0.144,1.008,0.055,0.12,12.27,1.05,3105.6,137.8,-999,2,-999,-999,1
41591,10026654,15.827,4,17,4671.3,91.2,84.4,4.601,0.024,0.024,0.703,0.033,0.029,16.89,1.33,615.0,37.9,-999,1,0,-999,0
41593,10026758,15.384,4,17,5324.8,143.2,141.5,3.481,0.102,0.114,1.549,0.206,0.186,15.53,1.37,3116.4,130.0,-999,2,0,-999,0
41600,10027054,15.491,1,17,6058.6,122.1,117.1,4.206,0.053,0.056,1.123,0.073,0.081,18.86,1.32,71.0,14.0,-999,1,0,-999,0
41607,10027490,15.877,1,17,4659.3,119.9,127.3,4.563,0.04,0.041,0.747,0.039,0.042,34.7,5.3,441.4,23.9,-999,1,-999,-999,0
41615,10028524,13.828,1,17,6183.9,122.8,112.3,4.021,0.031,0.045,1.306,0.06,0.113,16.89,1.07,40.2,5.9,-999,1,0,-999,0
41625,10029913,14.212,1,17,5960.3,110.5,103.2,4.472,0.02,0.031,1.001,0.037,0.056,20.64,1.76,904.0,31.5,-999,1,0,-999,0
41633,10030855,15.097,1,17,5868.0,120.3,113.8,4.191,0.046,0.051,1.073,0.082,0.085,19.04,2.11,136.5,12.3,-999,1,0,-999,0
41636,10030993,15.998,2,17,5037.0,166.0,151.0,4.554,0.045,0.065,0.824,0.064,0.071,13.52,1.19,806.9,50.7,-999,2,-999,-999,1
41641,10031286,15.285,1,17,5870.3,116.6,114.0,4.438,0.034,0.046,1.003,0.055,0.069,14.69,1.42,1702.8,70.6,-999,1,0,-999,0
41642,10031308,12.713,0,17,5826.2,105.2,98.3,4.075,0.036,0.051,1.192,0.087,0.097,15.8,2.76,168.0,8.3,-999,1,0,-999,0
41643,10031468,15.503,1,17,5803.1,114.3,109.1,4.482,0.029,0.04,0.962,0.048,0.06,9.88,0.77,3419.2,162.4,-999,1,0,-999,0
41649,10032526,15.311,1,17,5658.5,130.6,125.6,4.357,0.051,0.051,0.95,0.077,0.073,21.21,2.91,570.3,29.2,-999,1,0,-999,0
41656,10033366,14.101,1,17,4979.3,92.3,81.0,3.555,0.076,0.088,0.851,0.105,0.057,26.12,2.4,756.6,26.8,-999,1,-999,-999,0
41676,10053675,12.905,0,17,5762.0,93.3,87.8,4.497,0.017,0.027,0.978,0.031,0.045,7.93,0.58,4012.9,186.0,-999,1,0,-999,0
41678,10053995,14.84,1,17,4642.2,79.0,74.5,4.561,0.026,0.019,0.747,0.034,0.025,36.17,4.51,1011.1,26.4,-999,1,0,-999,0
41680,10054022,13.115,0,17,4578.2,61.5,60.5,4.582,0.021,0.027,0.787,0.028,0.033,35.2,4.43,1280.9,29.6,-999,1,0,-999,0
41681,10054085,15.707,2,17,5404.3,106.6,99.3,4.437,0.052,0.052,0.88,0.065,0.059,12.61,0.95,4530.0,178.0,-999,1,0,-999,0
41693,10056012,14.842,1,17,5736.6,107.0,102.7,4.4,0.045,0.05,0.973,0.069,0.073,31.02,3.17,348.0,13.3,-999,1,0,-999,0
41694,10056042,15.371,1,17,4881.4,84.9,80.1,4.519,0.033,0.025,0.787,0.04,0.03,38.77,4.08,1601.5,39.6,-999,1,0,-999,0
41695,10056241,12.887,0,17,5416.0,161.0,145.0,4.032,0.504,0.216,0.892,0.088,0.098,19.25,1.56,3685.9,109.8,-999,2,-999,-999,1
41697,10056376,13.675,1,17,5514.5,113.0,112.8,3.801,0.032,0.035,1.202,0.062,0.075,23.18,2.83,668.4,21.0,-999,1,0,-999,0
41708,10057552,15.004,7,13,6665.0,136.0,130.5,4.265,0.038,0.046,1.324,0.059,0.056,2.86,0.29,163.8,31.9,-999,1,0,-999,0
41711,10057759,13.019,0,17,5985.8,107.1,104.0,4.055,0.029,0.049,1.29,0.055,0.119,22.55,2.1,58.4,3.9,-999,1,0,-999,0
41716,10057939,16.62,6,9,3483.4,68.1,54.1,4.924,0.008,0.008,0.267,0.007,0.007,98.83,8.94,2291.1,82.2,-999,1,0,-999,0
41719,10058035,15.769,1,17,4766.9,87.2,79.1,4.584,0.026,0.028,0.745,0.036,0.036,28.38,2.19,3953.7,105.4,-999,1,0,-999,0
41722,10058374,15.721,4,17,5370.0,204.0,185.0,4.541,0.051,0.11,0.83,0.096,0.078,3.86,0.28,4034.1,290.0,-999,2,-999,-999,1
41723,10058496,13.269,0,17,6005.4,117.4,113.2,4.313,0.04,0.04,1.027,0.073,0.07,22.52,1.83,24.8,3.3,-999,1,0,-999,0
41732,10059355,15.841,1,17,5308.6,94.3,82.6,4.374,0.057,0.051,0.86,0.053,0.039,28.98,2.47,362.5,19.6,-999,1,0,-999,0
41748,10063442,12.996,0,17,6171.8,125.3,113.2,4.087,0.03,0.04,1.271,0.063,0.098,9.82,0.91,136.7,9.1,-999,1,0,-999,0
41760,10063933,13.341,1,17,6367.9,143.7,120.6,4.17,0.031,0.035,1.238,0.051,0.067,6.71,0.54,26.5,6.4,-999,1,0,-999,0
41771,10064704,14.844,1,17,4610.7,83.1,77.7,4.616,0.021,0.018,0.666,0.026,0.021,34.23,4.07,608.6,18.4,-999,1,0,-999,0
41772,10064754,14.513,1,17,5358.9,91.8,77.0,4.248,0.036,0.03,0.88,0.05,0.036,27.99,2.84,535.1,17.5,-999,1,0,-999,0
41773,10064857,15.606,4,17,4526.0,101.0,95.9,4.59,0.034,0.035,0.716,0.039,0.04,37.19,4.42,589.7,20.5,-999,1,-999,-999,0
41785,10065464,13.375,0,17,5514.4,107.5,99.7,4.35,0.042,0.039,0.894,0.067,0.056,24.3,2.15,311.8,7.7,-999,1,0,-999,0
41795,10065953,15.024,1,17,4791.4,79.6,75.2,4.549,0.03,0.023,0.767,0.039,0.032,33.75,4.46,1148.2,31.0,-999,1,0,-999,0
41803,10066603,14.809,1,17,5408.8,97.5,98.4,4.5,0.034,0.044,0.881,0.051,0.062,32.79,3.27,665.5,19.9,-999,1,0,-999,0
41808,10067237,14.971,1,17,5533.5,89.1,88.5,4.572,0.02,0.031,0.831,0.029,0.037,24.67,2.95,718.4,24.9,-999,1,0,-999,0
41816,10068427,14.415,1,14,5741.0,107.9,104.8,4.37,0.046,0.048,0.977,0.074,0.074,18.96,3.21,403.0,17.1,-999,1,0,-999,0
41820,10068598,15.215,1,17,5483.5,109.4,99.9,4.155,0.052,0.051,0.895,0.062,0.053,5.72,0.43,6381.3,356.8,1,1,0,-999,0
41822,10068646,14.888,1,17,5417.9,94.3,90.7,4.562,0.02,0.034,0.846,0.034,0.05,24.17,2.21,1068.3,34.0,-999,1,0,-999,0
41825,10068745,13.96,1,17,4886.0,82.5,76.3,4.594,0.017,0.026,0.78,0.026,0.037,15.1,1.17,4485.8,152.2,-999,1,0,-999,0
41830,10069078,13.871,1,17,5307.5,84.8,83.1,4.552,0.015,0.025,0.897,0.027,0.036,21.66,1.9,2193.2,63.9,-999,1,0,-999,0
41831,10069097,15.53,1,17,3579.1,77.8,53.9,4.882,0.009,0.008,0.315,0.008,0.008,116.15,9.53,1765.7,27.6,-999,1,0,-999,0
41834,10069345,15.313,1,17,5454.6,119.9,113.7,3.803,0.051,0.052,1.174,0.082,0.088,48.06,7.04,753.3,20.9,-999,1,0,-999,0
41835,10069421,14.067,1,17,5726.4,101.7,100.9,4.439,0.035,0.042,0.967,0.061,0.07,26.1,3.64,335.5,12.1,-999,1,0,-999,0
41837,10069831,13.004,0,17,6137.2,130.6,109.0,4.189,0.036,0.038,1.182,0.065,0.084,19.98,2.24,129.9,6.2,-999,1,0,-999,0
41839,10069933,13.329,0,17,6202.0,117.3,112.0,3.96,0.044,0.05,1.391,0.077,0.114,12.37,0.8,55.2,5.7,-999,1,0,-999,0
41840,10070087,14.512,1,17,5350.4,101.4,96.5,4.498,0.036,0.043,0.869,0.054,0.06,45.16,8.28,278.2,8.9,-999,1,0,-999,0
41846,10070479,15.59,1,17,4684.5,80.2,75.2,4.549,0.028,0.02,0.757,0.033,0.025,32.83,2.4,1004.7,30.9,-999,1,0,1,0
41852,10071047,14.714,1,17,5079.7,103.8,104.9,4.432,0.05,0.063,0.815,0.036,0.033,27.04,2.86,429.2,15.8,-999,1,-999,-999,0
41855,10071328,15.469,1,17,5380.8,95.5,91.3,4.557,0.024,0.036,0.845,0.038,0.053,15.08,1.15,6322.8,219.6,-999,1,0,-999,0
41857,10071470,15.406,1,17,5326.1,93.4,80.0,4.352,0.042,0.035,0.863,0.052,0.037,25.9,2.3,1935.3,57.0,-999,1,0,-999,0
41859,10073540,13.754,1,17,6075.1,119.7,105.0,4.184,0.038,0.043,1.172,0.068,0.091,15.43,4.03,121.0,8.1,-999,1,0,-999,0
41860,10073595,14.187,1,17,5278.0,93.2,82.9,3.767,0.036,0.032,0.778,0.047,0.033,14.9,1.08,7635.2,258.2,-999,1,0,-999,0
41861,10073672,15.794,4,17,4132.3,43.9,70.4,4.641,0.03,0.018,0.606,0.015,0.016,27.04,1.99,2457.9,71.4,-999,1,0,1,0
41862,10073772,13.153,0,17,5916.5,106.8,105.9,4.369,0.037,0.041,1.028,0.069,0.07,13.99,1.84,140.3,8.0,-999,1,0,-999,0
41863,10073864,14.484,1,17,5391.0,98.3,91.6,4.453,0.042,0.043,0.878,0.064,0.06,18.09,1.5,2433.4,78.8,-999,1,0,-999,0
41864,10073902,13.82,1,17,5401.6,99.7,99.0,4.509,0.031,0.042,0.88,0.048,0.062,31.49,5.46,398.7,12.1,-999,1,0,-999,0
41868,10074054,13.641,1,17,5893.8,120.1,110.4,4.111,0.026,0.036,1.269,0.054,0.097,17.35,2.47,187.2,9.4,-999,1,0,-999,0
41869,10074060,15.317,4,17,5340.7,96.2,90.4,4.532,0.03,0.042,0.858,0.044,0.057,23.54,1.97,1608.6,50.7,-999,1,0,-999,0
41873,10074938,14.139,1,17,5826.4,115.7,112.0,3.985,0.189,0.188,1.149,0.155,0.126,17.94,1.57,446.7,18.1,-999,1,-999,-999,0
41874,10075065,13.222,0,17,6107.5,127.4,118.1,3.842,0.034,0.031,1.218,0.057,0.061,5.08,0.38,1578.9,95.0,-999,1,0,-999,0
41877,10075292,15.211,1,17,5554.1,96.6,94.0,4.506,0.03,0.044,0.907,0.047,0.059,28.72,2.6,428.5,17.2,-999,1,0,-999,0
41878,10078440,14.081,1,17,5348.6,107.2,101.4,4.005,0.06,0.06,0.942,0.066,0.066,6.75,0.5,2656.5,138.1,-999,1,0,-999,0
41886,10079252,13.347,0,17,6621.3,148.6,124.7,4.178,0.031,0.037,1.187,0.047,0.067,3.29,0.42,337.5,31.0,-999,3,0,-999,0
41887,10079317,12.885,0,17,6539.5,130.6,125.0,3.89,0.089,0.086,1.528,0.12,0.117,2.57,0.17,669.5,60.0,-999,1,-999,-1,0
41893,10079596,15.005,1,17,5539.0,112.9,106.5,4.289,0.047,0.046,0.918,0.069,0.063,20.75,1.98,1349.0,45.1,-999,1,0,-999,0
41895,10079810,14.279,1,17,5415.9,99.2,97.5,4.526,0.026,0.04,0.877,0.042,0.059,24.01,4.61,258.5,11.1,-999,1,0,-999,0
41898,10079938,15.536,1,17,5734.3,116.3,111.2,4.352,0.069,0.07,0.976,0.073,0.074,18.47,3.65,144.5,15.2,-999,1,0,-999,0
41900,10080186,14.841,1,17,5627.5,101.8,97.4,4.496,0.027,0.039,0.927,0.046,0.06,17.59,1.57,1417.2,50.2,-999,1,0,-999,0
41901,10080204,15.186,1,17,5792.2,103.9,101.7,4.458,0.033,0.044,0.976,0.052,0.066,19.79,1.87,796.2,31.2,-999,1,0,-999,0
41902,10080239,13.2,0,17,5677.3,92.9,90.0,4.465,0.023,0.033,1.007,0.043,0.058,16.42,1.44,1700.3,56.7,-999,1,0,-999,0
41904,10080372,13.445,0,17,6672.5,135.8,132.9,4.052,0.031,0.033,1.426,0.07,0.063,9.61,0.65,9.4,4.9,-999,3,0,-999,0
41907,10080455,14.952,1,17,4527.9,79.3,77.5,4.629,0.02,0.019,0.662,0.024,0.021,27.8,4.08,1530.1,43.1,-999,1,0,-999,0
41908,10080592,12.686,0,17,6768.7,160.0,193.0,4.03,0.152,0.171,1.552,0.177,0.166,1.87,0.15,154.8,21.5,-999,2,-999,-999,0
41909,10080740,12.157,0,17,6400.4,133.5,135.4,4.19,0.033,0.029,1.299,0.059,0.054,5.09,0.57,135.9,11.0,-999,1,0,-999,0
41911,10080862,12.325,0,17,5851.0,110.8,105.8,4.329,0.039,0.039,1.017,0.073,0.07,11.59,1.72,62.9,4.7,-999,1,0,-999,0
41918,10081327,15.474,1,17,5187.2,97.8,88.0,4.48,0.045,0.039,0.835,0.054,0.046,19.82,1.64,125.9,13.7,-999,1,0,-999,0
41919,10081434,13.806,1,17,6086.6,104.1,107.2,4.132,0.034,0.041,1.158,0.065,0.089,20.19,1.87,268.4,11.3,-999,1,0,-999,0
41920,10081452,13.032,0,17,6774.2,144.8,135.8,3.899,0.035,0.037,1.625,0.081,0.084,2.14,0.27,48.7,12.0,-999,2,0,-999,0
41926,10081743,14.664,1,17,5508.0,111.1,103.2,4.212,0.045,0.043,0.92,0.068,0.06,13.69,0.98,2225.8,84.1,-999,1,0,-999,0
41930,10081918,15.443,1,17,5304.8,86.7,74.6,4.26,0.04,0.038,0.875,0.04,0.029,33.52,2.97,335.8,15.0,-999,1,0,-999,0
